# bert_prediction,  crf_prediction
#此开卷第一回也．作者自云：因曾历过一番梦幻之后，故将真事隐去，而借"通灵"之说，撰此《石头记》一书也．故曰"甄士隐"云云．但书中所记何事何人？自又云：   |||  作者  ||| 作者自云
#说着便斟了半盏，看时却是黄酒，因说道：   |||  黄酒  ||| 
1 0
#便令将那合欢花浸的酒烫一壶来．黛玉也只吃了一口便放下了．宝钗也走过来，另拿了一只杯来，也饮了一口，便蘸笔至墙上把头一个《忆菊》勾了，底下又赘了一个"蘅"字．宝玉忙道：   |||  黛玉  ||| 黛玉宝钗宝玉
1 0
#黛玉也不说话，接过笔来把第八个《问菊》勾了，接着把第十一个《菊梦》也勾了，也赘一个"潇"字．宝玉也拿起笔来，将第二个《访菊》也勾了，也赘上一个"绛"字．探春走来看看道：   |||  探春  ||| 
1 0
#说着，只见史湘云走来，将第四第五《对菊》《供菊》一连两个都勾了，也赘上一个"湘"字．探春道：   |||  探春  ||| 
1 0
#明岁秋风知再会，暂时分手莫相思．众人看一首，赞一首，彼此称扬不已．李纨笑道：   |||  李纨  ||| 
1 0
#宝玉听说，喜的拍手叫"极是，极公道。”黛玉道：   |||  黛玉  ||| 宝玉黛玉
1 0
#李纨道：   |||  李纨  ||| 
1 0
#李纨笑道：   |||  李纨  ||| 
1 0
#李纨笑道：   |||  李纨  ||| 
1 0
#又道：   |||  道  ||| 
1 0
#李纨道：   |||  李纨  ||| 
1 0
#原为世人美口腹，坡仙曾笑一生忙．黛玉笑道：   |||  黛玉  ||| 一生黛玉
1 0
#对斯佳品酬佳节，桂拂清风菊带霜．宝玉看了正喝彩，黛玉便一把撕了，令人烧去，因笑道：   |||  宝玉  ||| 宝玉黛玉
1 0
#眼前道路无经纬，皮里春秋空黑黄．看到这里，众人不禁叫绝．宝玉道：   |||  宝玉  ||| 众人宝玉
1 0
#话说众人见平儿来了，都说：   |||  众人  ||| 
1 0
#众人又拉平儿坐，平儿不肯．李纨拉着他笑道：   |||  李纨  ||| 众人
1 0
#拉着他身边坐下，端了一杯酒送到他嘴边．平儿忙喝了一口就要走．李纨道：   |||  李纨  ||| 平儿
1 0
#说着又命嬷嬷们：   |||  嬷嬷  ||| 
1 0
#又向平儿道：   |||  向  ||| 
1 0
#平儿笑道：-多喝了又把我怎么样？"一面说，一面只管喝，又吃螃蟹．李纨揽着他笑道：   |||  李纨  ||| 平儿
1 0
#李纨道：   |||  李纨  ||| 
1 0
#李纨道：   |||  李纨  ||| 
1 0
#指着宝玉道：   |||  指着宝玉  ||| 
1 0
#李纨道：   |||  李纨  ||| 
1 0
#众婆子丫头打扫亭子，收拾杯盘．袭人和平儿同往前去，让平儿到房里坐坐，再喝一杯茶．平儿说：   |||  平儿  ||| 众婆子丫头打扫亭子平儿
1 0
#说着便要出去．袭人又叫住问道：   |||  袭人  ||| 
1 0
#平儿见问，忙转身至袭人跟前，见方近无人，才悄悄说道：   |||  平儿  ||| 
1 0
#起摘下来的，并没敢卖呢，留的尖儿孝敬姑奶奶姑娘们尝尝．姑娘们天天山珍海味的也吃腻了，这个吃个野意儿，也算是我们的穷心。”平儿忙道：   |||  平儿  ||| 留的尖儿孝敬姑平儿
1 0
#说着又往窗外看天气，说道：   |||  天气  ||| 
1 0
#说着一径去了，半日方来，笑道：   |||  径  ||| 
1 0
#说着，催刘姥姥下来前去．刘姥姥道：   |||  刘姥姥  ||| 
1 0
#二门口该班的小厮们见了平儿出来，都站起来了，又有两个跑上来，赶着平儿叫"姑娘"．平儿问：   |||  平儿  ||| 的小厮们平儿
1 0
#平儿等来至贾母房中，彼时大观园中姊妹们都在贾母前承奉．刘姥姥进去，只见满屋里珠围翠绕，花枝招展，并不知都系何人．只见一张榻上歪着一位老婆婆，身后坐着一个纱罗裹的美人一般的一个丫鬟在那里捶腿，凤姐儿站着正说笑．刘姥姥便知是贾母了，忙上来陪着笑，福了几福，口里说：   |||  凤姐  ||| 凤姐儿刘姥姥
1 0
#贾母亦欠身问好，又命周瑞家的端过椅子来坐着．那板儿仍是怯人，不知问候．贾母道：   |||  贾母  ||| 贾母贾母
1 0
#凤姐儿见贾母喜欢，也忙留道：   |||  凤姐儿  ||| 
1 0
#凤姐知道合了贾母的心，吃了饭便又打发过来．鸳鸯忙令老婆子带了刘姥姥去洗了澡，自己挑了两件随常的衣服令给刘姥姥换上．那刘姥姥那里见过这般行事，忙换了衣裳出来，坐在贾母榻前，又搜寻些话出来说．彼时宝玉姊妹们也都在这里坐着，他们何曾听见过这些话，自觉比那些瞽目先生说的书还好听．那刘姥姥虽是个村野人，却生来的有些见识，况且年纪老了，世情上经历过的，见头一个贾母高兴，第二见这些哥儿姐儿们都爱听，便没了说的也编出些话来讲．因说道：   |||  刘姥姥  ||| 凤姐刘姥姥
1 0
#刚说到这里，忽听外面人吵嚷起来，又说：   |||  外面人  ||| 
1 0
#贾母等听了，忙问怎么了，丫鬟回说"南院马棚里走了水，不相干，已经救下去了。”贾母最胆小的，听了这个话，忙起身扶了人出至廊上来瞧，只见东南上火光犹亮．贾母唬的口内念佛，忙命人去火神跟前烧香．王夫人等也忙都过来请安，又回说"已经下去了，老太太请进房去罢。”贾母足的看着火光息了方领众人进来．宝玉且忙着问刘姥姥：   |||  宝玉  ||| 丫鬟
1 0
#了一篇，说道：   |||  了  ||| 
1 0
#宝玉心中只记挂着抽柴的故事，因闷闷的心中筹画．探春因问他"昨日扰了史大妹妹，咱们回去商议着邀一社，又还了席，也请老太太赏菊花，何如？"宝玉笑道：   |||  宝玉  ||| 宝玉宝玉
1 0
#一时散了，背地里宝玉足的拉了刘姥姥，细问那女孩儿是谁．刘姥姥只得编了告诉他道：   |||  刘姥姥  ||| 
1 0
#宝玉听了，跌足叹惜，又问后来怎么样．刘姥姥道：   |||  刘姥姥  ||| 宝玉
1 0
#宝玉信以为真，回至房中，盘算了一夜．次日一早，便出来给了茗烟几百钱，按着刘姥姥说的方向地名，着茗烟去先踏看明白，回来再做主意．那茗烟去后，宝玉左等也不来，右等也不来，急的热锅上的蚂蚁一般．好容易等到日落，方见茗烟兴兴头头的回来．宝玉忙道：   |||  宝玉  ||| 茗烟茗烟兴兴头头宝玉
1 0
#宝玉见他急了，忙抚慰他道：   |||  宝玉  ||| 
1 0
#正说着，只见二门上的小厮来说：   |||  小厮  ||| 
1 0
#话说宝玉听了，忙进来看时，只见琥珀站在屏风跟前说：   |||  琥珀  ||| 
1 0
#次日清早起来，可喜这日天气清朗．李纨侵晨先起，看着老婆子丫头们扫那些落叶，并擦抹桌椅，预备茶酒器皿．只见丰儿带了刘姥姥板儿进来，说"大奶奶倒忙的紧。”李纨笑道：   |||  李纨  ||| 老婆子丫头们扫那
1 0
#丰儿拿了几把大小钥匙，说道：   |||  丰儿  ||| 
1 0
#李氏便令素云接了钥匙，又令婆子出去把二门上的小厮叫几个来．李氏站在大观楼下往上看，令人上去开了缀锦阁，一张一张往下抬．小厮老婆子丫头一齐动手，抬了二十多张下来．李纨道：   |||  李纨  ||| 李氏几个李氏小厮老婆子丫头一
1 0
#又回头向刘姥姥笑道：   |||  回头  ||| 
1 0
#刘姥姥听说，巴不得一声儿，便拉了板儿登梯上去．进里面，只见乌压压的堆着些围屏，桌椅，大小花灯之类，虽不大认得，只见五彩炫耀，各有奇妙．念了几声佛，便下来了．然后锁上门，一齐才下来．李纨道：   |||  李纨  ||| 刘姥姥
1 0
#众人答应，复又开了，色色的搬了下来．令小厮传驾娘们到舡坞里撑出两只船来．正乱着安排，只见贾母已带了一群人进来了．李纨忙迎上去，笑道：   |||  李纨  ||| 
1 0
#一面说，一面碧月早捧过一个大荷叶式的翡翠盘子来，里面盛着各色的折枝菊花．贾母便拣了一朵大红的簪于鬓上．因回头看见了刘姥姥，忙笑道：   |||  贾母  ||| 
1 0
#说笑之间，已来至沁芳亭子上．丫鬟们抱了一个大锦褥子来，铺在栏杆榻板上．贾母倚柱坐下，命刘姥姥也坐在旁边，因问他：   |||  贾母  ||| 沁芳亭子
1 0
#刘姥姥念佛说道：   |||  刘姥姥  ||| 
1 0
#贾母听说，便指着惜春笑道：   |||  贾母  ||| 贾母惜春
1 0
#贾母少歇一回，自然领着刘姥姥都见识见识．先到了潇湘馆．一进门，只见两边翠竹夹路，土地下苍苔布满，中间羊肠一条石子漫的路．刘姥姥让出路来与贾母众人走，自己却?走土地．琥珀拉着他说道：   |||  琥珀  ||| 贾母少歇一石子
1 0
#他只顾上头和人说话，不防底下果?滑了，咕咚一跤跌倒．众人拍手都哈哈的笑起来．贾母笑骂道：   |||  贾母  ||| 众人
1 0
#说话时，刘姥姥已爬了起来，自己也笑了，说道：   |||  刘姥姥  ||| 
1 0
#贾母问他：   |||  贾母  ||| 
1 0
#紫鹃早打起湘帘，贾母等进来坐下．林黛玉亲自用小茶盘捧了一盖碗茶来奉与贾母．王夫人道：   |||  王夫人  ||| 林黛玉亲王夫人
1 0
#林黛玉听说，便命丫头把自己窗下常坐的一张椅子挪到下首，请王夫人坐了．刘姥姥因见窗下案上设着笔砚，又见书架上磊着满满的书，刘姥姥道：   |||  刘姥姥  ||| 林黛玉刘姥姥刘姥姥
1 0
#贾母笑指黛玉道：   |||  贾母  ||| 贾母黛玉
1 0
#众丫头们答说：   |||  众丫头们  ||| 
1 0
#李纨忙回说：   |||  李纨  ||| 
1 0
#贾母听了方欲说话时，有人回说：   |||  有人  ||| 贾母有人
1 0
#贾母等刚站起来，只见薛姨妈早进来了，一面归坐，笑道：   |||  贾母等  ||| 
1 0
#说笑一会，贾母因见窗上纱的颜色旧了，便和王夫人说道：   |||  贾母  ||| 
1 0
#凤姐儿一面说，早命人取了一匹来了．贾母说：   |||  贾母  ||| 凤姐儿贾母
1 0
#凤姐答应着．众人都看了，称赞不已．刘姥姥也觑着眼看个不了，念佛说道：   |||  刘姥姥  ||| 
1 0
#贾母薛姨妈都说：   |||  贾母薛姨妈  ||| 
1 0
#凤姐忙答应了，仍令人送去．贾母起身笑道：   |||  贾母  ||| 凤姐
1 0
#刘姥姥念佛道：   |||  刘姥姥  ||| 
1 0
#一面说着，便向紫菱洲蓼溆一带走来．未至池前，只见几个婆子手里都捧着一色捏丝戗金五彩大盒子走来．凤姐忙问王夫人早饭在那里摆．王夫人道：   |||  王夫人  ||| 凤姐
1 0
#凤姐听说，便回身同了探春，李纨，鸳鸯，琥珀带着端饭的人等，抄着近路到了秋爽斋，就在晓翠堂上调开桌案．鸳鸯笑道：   |||  鸳鸯  ||| 凤姐
1 0
#李纨是个厚道人，听了不解．凤姐儿却知是说的是刘姥姥了，也笑说道：   |||  凤姐儿  ||| 
1 0
#二人便如此这般的商议．李纨笑劝道：   |||  李纨  ||| 
1 0
#鸳鸯笑道：   |||  鸳鸯  ||| 
1 0
#调停已毕，然后归坐．薛姨妈是吃过饭来的，不吃，只坐在一边吃茶．贾母带着宝玉，湘云，黛玉，宝钗一桌．王夫人带着迎春姊妹三个人一桌，刘姥姥傍着贾母一桌．贾母素日吃饭，皆有小丫鬟在旁边，拿着漱盂麈尾巾帕之物．如今鸳鸯是不当这差的了，今日鸳鸯偏接过麈尾来拂着．丫鬟们知道他要撮弄刘姥姥，便躲开让他．鸳鸯一面侍立，一面悄向刘姥姥说道：   |||  鸳鸯  ||| 薛姨妈丫鬟们
1 0
#那刘姥姥入了坐，拿起箸来，沉甸甸的不伏手．原是凤姐和鸳鸯商议定了，单拿一双老年四楞象牙镶金的筷子与刘姥姥．刘姥姥见了，说道：   |||  刘姥姥  ||| 
1 0
#只见一个媳妇端了一个盒子站在当地，一个丫鬟上来揭去盒盖，里面盛着两碗菜．李纨端了一碗放在贾母桌上．凤姐儿偏拣了一碗鸽子蛋放在刘姥姥桌上．贾母这边说声"请"，刘姥姥便站起身来，高声说道：   |||  刘姥姥  ||| 一个丫鬟上来凤姐儿
1 0
#自己却鼓着腮不语．众人先是发怔，后来一听，上上下下都哈哈的大笑起来．史湘云撑不住，一口饭都喷了出来，林黛玉笑岔了气，伏着桌子嗳哟，宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫"心肝"，王夫人笑的用手指着凤姐儿，只说不出话来，薛姨妈也撑不住，口里茶喷了探春一裙子，探春手里的饭碗都合在迎春身上，惜春离了坐位，拉着他奶母叫揉一揉肠子．地下的无一个不弯腰屈背，也有躲出去蹲着笑去的，也有忍着笑上来替他姊妹换衣裳的，独有凤姐鸳鸯二人撑着，还只管让刘姥姥．刘姥姥拿起箸来，只觉不听使，又说道：   |||  薛姨妈  ||| 众人林黛玉贾母王夫人薛姨妈
1 0
#众人方住了笑，听见这话又笑起来．贾母笑的眼泪出来，琥珀在后捶着．贾母笑道：   |||  贾母  ||| 众人贾母贾母
1 0
#刘姥姥便伸箸子要夹，那里夹的起来，满碗里闹了一阵好的，好容易撮起一个来，才伸着脖子要吃，偏又滑下来滚在地下，忙放下箸子要亲自去捡，早有地下的人捡了出去了．刘姥姥叹道：   |||  刘姥姥  ||| 刘姥姥刘姥姥
1 0
#一时吃毕，贾母等都往探春卧室中去说闲话．这里收拾过残桌，又放了一桌．刘姥姥看着李纨与凤姐儿对坐着吃饭，叹道：   |||  刘姥姥  ||| 
1 0
#一言未了，鸳鸯也进来笑道：   |||  鸳鸯  ||| 
1 0
#鸳鸯便坐下了．婆子们添上碗箸来，三人吃毕．刘姥姥笑道：   |||  刘姥姥  ||| 三人刘姥姥
1 0
#鸳鸯便问：   |||  鸳鸯  ||| 
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#婆子听了，忙拣了两样拿盒子送去．鸳鸯道：   |||  鸳鸯  ||| 婆子
1 0
#李纨道：   |||  李纨  ||| 
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#鸳鸯听说，便命人也送两样去后，鸳鸯又问婆子们：   |||  鸳鸯  ||| 
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#正说话，忽一阵风过，隐隐听得鼓乐之声．贾母问"是谁家娶亲呢？这里临街倒近。”王夫人等笑回道：   |||  王夫人等  ||| 贾母临街倒
1 0
#凤姐听说，忙命人出去叫来，又一面吩咐摆下条桌，铺上红毡子．贾母道：   |||  贾母  ||| 凤姐
1 0
#众人都说那里好．贾母向薛姨妈笑道：   |||  贾母  ||| 众人贾母
1 0
#说着，众人都笑了，一齐出来．走不多远，已到了荇叶渚．那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了贾母，王夫人，薛姨妈，刘姥姥，鸳鸯，玉钏儿上了这一只，落后李纨也跟上去．凤姐儿也上去，立在舡头上，也要撑舡．贾母在舱内道：   |||  贾母  ||| 众人玉钏儿
1 0
#贾母因见岸上的清厦旷朗，便问"这是你薛姑娘的屋子不是？"众人道：   |||  众人  ||| 贾母
1 0
#说着，命鸳鸯去取些古董来，又嗔着凤姐儿：   |||  凤姐  ||| 
1 0
#王夫人凤姐儿等都笑回说：   |||  王夫人凤姐儿  ||| 
1 0
#说着叫过鸳鸯来，亲吩咐道：   |||  亲  ||| 
1 0
#鸳鸯答应着，笑道：   |||  鸳鸯  ||| 
1 0
#大家坐定，贾母先笑道：   |||  贾母  ||| 
1 0
#众人都知贾母所行之令必得鸳鸯提着，故听了这话，都说"很是"．凤姐儿便拉了鸳鸯过来．王夫人笑道：   |||  王夫人  ||| 众人凤姐儿王夫人
1 0
#回头命小丫头子：   |||  回头命小丫头  ||| 
1 0
#鸳鸯也半推半就，谢了坐，便坐下，也吃了一钟酒，笑道：   |||  鸳鸯  ||| 
1 0
#王夫人等都笑道：   |||  王夫人  ||| 
1 0
#鸳鸯未开口，刘姥姥便下了席，摆手道：   |||  刘姥姥  ||| 
1 0
#鸳鸯喝令小丫头子们：   |||  鸳鸯  ||| 
1 0
#小丫头子们也笑着，果然拉入席中．刘姥姥只叫"饶了我罢！"鸳鸯道：   |||  鸳鸯  ||| 小丫头子们刘姥姥
1 0
#刘姥姥方住了声．鸳鸯道：   |||  鸳鸯  ||| 刘姥姥
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
1 0
#鸳鸯道：   |||  鸳鸯  ||| 
